authors,big_sort,big_url,cover_link,detail_link,name,price,pub_time,publisher,small_sort,small_url 
 陈忠实 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t5353/337/865483445/16034/5598fdf8/5908555cNfb3cfc56.jpg,https://item.jd.com/12265672339.html,白鹿原书正版 陈忠实茅盾文学获奖作品现当代小说书籍畅销书,32.00,2017-04,长江文艺出版社,乡土,https://list.jd.com/1713-3258-3313.html
 贾平凹 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/15073/59059d83-4289-488e-891f-59d3552e0d3c.jpg,https://item.jd.com/10375895.html,贾平凹长篇小说典藏大系：土门,18.80,2010-09,安徽文艺出版社,乡土,https://list.jd.com/1713-3258-3313.html
 胡利奥·利亚马萨雷斯 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t2407/170/1814025667/46375/8a66d834/5674af45N3729ff81.jpg,https://item.jd.com/11825997.html,黄雨,15.00,2016-01,上海文艺出版社,乡土,https://list.jd.com/1713-3258-3313.html
,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t7468/235/289415069/306329/8500dd68/599148ccN4c10879d.jpg,https://item.jd.com/15233554949.html,边城 湘行散记+猎人笔记+镜花缘【套装3册】人民文学出版社,93.00,2014-12,人民文学出版社,乡土,https://list.jd.com/1713-3258-3313.html
 曾臻 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t3238/38/1236567417/891862/d2dbf68d/57c9074eNd015240e.jpg,https://item.jd.com/12029514.html,苍野无语,29.30,2016-09,北京十月文艺出版社,乡土,https://list.jd.com/1713-3258-3313.html
 罗贯中 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/15041/a93366f6-aca2-44b2-8d74-0ba6234d4893.jpg,https://item.jd.com/10347199.html,中国文学四大名著：三国演义,18.00,2005-04,中华书局,四大名著,https://list.jd.com/1713-3258-3300.html
 王军 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/12316/c3048563-9ddb-44ea-9a9a-22213cda125e.jpg,https://item.jd.com/10610772.html,中国文学四大名著：西游记,18.00,2005-04,中华书局,四大名著,https://list.jd.com/1713-3258-3300.html
 施耐庵 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/17150/4a9ea5c1-2dea-4734-b4b0-e655deb18810.jpg,https://item.jd.com/10054383.html,水浒传（中国文学四大名著）,21.80,2008-05,中华书局,四大名著,https://list.jd.com/1713-3258-3300.html
  曹雪芹 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/13476/205d91e1-ddf2-4292-a1f4-282d5696cb92.jpg,https://item.jd.com/10025504.html,周汝昌校订批点本 石头记,174.10,2009-05,漓江出版社,四大名著,https://list.jd.com/1713-3258-3300.html
 罗贯中 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t166/260/1585051001/142132/d17153f6/53b3c0faNce521281.jpg,https://item.jd.com/11490007.html,四大名著无障碍阅读：三国演义（套装共4册）,104.70,2014-04,黄山书社,四大名著,https://list.jd.com/1713-3258-3300.html
 曹雪芹 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t1864/240/1109803656/364334/2c550ce1/567a63a4Na4675bfb.jpg,https://item.jd.com/10054382.html,红楼梦,21.80,2005-04,中华书局,四大名著,https://list.jd.com/1713-3258-3300.html
 吴承恩 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t3193/275/3520691595/461801/834a76d9/57f46d67Naea5ba37.jpg,https://item.jd.com/10762319275.html,四大名著 儿童注音版 西游记 水浒传 红楼梦 三国演义 7-10岁一二三年级小学生课外读物,55.20,2014-12,吉林出版集团,四大名著,https://list.jd.com/1713-3258-3300.html
 吴承恩 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/g7/M00/10/1F/rBEHZVDQDbUIAAAAAAEPXMmXV8EAADUUwFu3AkAAQ90772.jpg,https://item.jd.com/11140776.html,西游记,11.20,2012-01,岳麓书社,四大名著,https://list.jd.com/1713-3258-3300.html
,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t3622/231/1830709389/860156/6a556b35/583bb1e8N36518c0d.jpg,https://item.jd.com/11039160430.html,【金装典藏】四大名著全套纯原著正版足本足回无删减三国演义红楼梦西游记水浒传中国古典文学系列,99.00,2014-12,辽海出版社,四大名著,https://list.jd.com/1713-3258-3300.html
 罗贯中 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/18029/3a9eed2c-6cab-4acd-9d55-d90ca0d9e383.jpg,https://item.jd.com/10012337.html,毛宗岗评本：三国演义（套装上下册）,70.90,1989-02,上海古籍出版社,四大名著,https://list.jd.com/1713-3258-3300.html
 无名氏 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/g13/M07/02/14/rBEhVFHx01oIAAAAAAOU5JloCt4AABaLwKu6R4AA5T8798.jpg,https://item.jd.com/11281385.html,古体小说丛刊：轮回醒世,52.00,2008-01,中华书局,中国古典小说,https://list.jd.com/1713-3258-3299.html
 刘义庆 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/17059/0aeac0b5-a4ea-4c92-af85-db93ebe58d74.jpg,https://item.jd.com/10925515.html,世说新语译注,77.40,1998-08,中华书局,中国古典小说,https://list.jd.com/1713-3258-3299.html
 曹雪芹 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/17786/cc955a8b-23e7-4737-9932-b2ea17496f3d.jpg,https://item.jd.com/10120941.html,脂砚斋重评石头记（甲戌本）,63.20,2010-01,人民文学出版社,中国古典小说,https://list.jd.com/1713-3258-3299.html
 西周生 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t1177/268/1213081637/695189/bd8deba7/5588d3adN5d6ce19b.jpg,https://item.jd.com/11711292.html,醒世姻缘传（套装上下册）,56.90,2015-06,人民文学出版社,中国古典小说,https://list.jd.com/1713-3258-3299.html
 东野圭吾 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t202/113/1402814413/808904/60b26ea1/53ab8422N550b335c.jpg,https://item.jd.com/11489347.html,宿命（2014版）,22.60,2014-07,南海出版公司,侦探/悬疑/推理,https://list.jd.com/1713-3258-3304.html
 柯熙·卓安 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t2200/274/739650963/795967/e0d3aeb6/5627266aNcdea1ccd.jpg,https://item.jd.com/11789205.html,消失的女孩,20.00,2015-10,百花洲文艺出版社,侦探/悬疑/推理,https://list.jd.com/1713-3258-3304.html
 亦舒 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/g15/M04/13/13/rBEhWFJ3LqEIAAAAAAXs3JCdYPwAAE9pwLumd4ABez0700.jpg,https://item.jd.com/11349698.html,圆舞,21.00,2013-11,东方出版社,都市,https://list.jd.com/1713-3258-3312.html
 西西 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t2020/58/1759227982/583837/1e6d2934/5673b912Nac13ee6d.jpg,https://item.jd.com/11840457.html,手卷,28.50,2016-01,广西师范大学出版社,都市,https://list.jd.com/1713-3258-3312.html
 东野圭吾 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t1507/53/462792824/920279/8a0b752f/55892448Nb443efa1.jpg,https://item.jd.com/11715315.html,东野圭吾:麒麟之翼（2015版）,29.60,2015-07,南海出版公司,侦探/悬疑/推理,https://list.jd.com/1713-3258-3304.html
 西西 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t2407/93/1843240515/254820/28ef3d91/5673b5f2N4cf13e2e.jpg,https://item.jd.com/11839868.html,胡子有脸,31.50,2016-01,广西师范大学出版社,都市,https://list.jd.com/1713-3258-3312.html
 六段华章 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/g14/M06/1B/10/rBEhV1MyhmIIAAAAAAKmu9RYZnQAAK3UgOTl3AAAqbT766.jpg,https://item.jd.com/11431345.html,给你最后的爱，是离开,18.60,2014-05,中国友谊出版公司,都市,https://list.jd.com/1713-3258-3312.html
 沐清雨 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t4114/316/861543535/357348/b940ad5c/5860d103Nf0a8b808.jpg,https://item.jd.com/12094158.html,时光若有张不老的脸,24.90,2017-01,中国华侨出版社,都市,https://list.jd.com/1713-3258-3312.html
 钟二毛 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t9319/361/1492707370/369762/53fcb43a/59c211f5N83e66d70.jpg,https://item.jd.com/12192071.html,完美策划,26.30,2017-09,作家出版社,都市,https://list.jd.com/1713-3258-3312.html
,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t4507/339/2111133463/105635/728b26c6/58eb24b5N1c22837f.jpg,https://item.jd.com/11929303864.html,【预售】为了你我愿意热爱整个世界。,32.40,2014-12,湖南文艺出版社,都市,https://list.jd.com/1713-3258-3312.html
 三生石 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t1951/153/530001312/843327/bcc3e599/56176f7fN5af64019.jpg,https://item.jd.com/11774713.html,遥远的格桑花,28.50,2015-10,中信出版社,都市,https://list.jd.com/1713-3258-3312.html
 常小琥 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t2083/125/1580843175/655971/3d0e90ee/5668dd47N07dea73d.jpg,https://item.jd.com/11830551.html,收山,20.50,2015-12,译林出版社,都市,https://list.jd.com/1713-3258-3312.html
 老舍 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t4129/273/751004221/162402/b2b0e9f5/58b8fbb7Na3255a5a.jpg,https://item.jd.com/12101606.html,老舍文集 四世同堂（套装上下册）,40.80,2017-02,黑龙江科学技术出版社,中国近现代小说,https://list.jd.com/1713-3258-3298.html
 巴金 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/g13/M08/03/10/rBEhUlHSI4wIAAAAAAYSt0U4_uwAAAr8wAwssUABhLP205.jpg,https://item.jd.com/11266985.html,春,26.30,2013-06,人民文学出版社,中国近现代小说,https://list.jd.com/1713-3258-3298.html
 老舍 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t2176/299/2106431600/298962/afb0908c/56bfd8f4Na755d55a.jpg,https://item.jd.com/11869571.html,四世同堂（套装上下册）,45.00,2016-01,人民文学出版社,中国近现代小说,https://list.jd.com/1713-3258-3298.html
 巴金 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/g13/M08/03/10/rBEhVFHSI4wIAAAAAAUP2CCK9jgAAAr8wA3NekABQ_w410.jpg,https://item.jd.com/11266986.html,秋,28.50,2013-06,人民文学出版社,中国近现代小说,https://list.jd.com/1713-3258-3298.html
 张爱玲 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/g5/M02/0D/19/rBEDik_oIYkIAAAAAAF50i8XOfoAACsagPR0-0AAXnq243.jpg,https://item.jd.com/11018564.html,半生缘,23.30,2012-06,北京出版社出版集团,中国近现代小说,https://list.jd.com/1713-3258-3298.html
 罗广斌 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t454/331/1348388362/324511/2c604340/54cf3692N3ee59949.jpg,https://item.jd.com/10162330.html,红岩,17.20,2005-07,中国青年出版社,中国近现代小说,https://list.jd.com/1713-3258-3298.html
 老舍 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/g5/M02/12/1A/rBEDik_z0ZgIAAAAAAC8I3T0s-sAADrSwNo5q8AALw7317.jpg,https://item.jd.com/11032166.html,四世同堂,32.40,2012-07,北京十月文艺出版社,中国近现代小说,https://list.jd.com/1713-3258-3298.html
 曹雪芹 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/10543/83abe85a-6bb2-4304-aa49-8020eab16ee3.jpg,https://item.jd.com/10006455.html,红楼梦古抄本：蒙古王府本石头记（套装共7册）,418.70,2010-06,人民文学出版社,四大名著,https://list.jd.com/1713-3258-3300.html
 季栋梁 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t205/70/229572275/170891/e5e623ff/5383f460Nec8c99dc.jpg,https://item.jd.com/11469805.html,上庄记 入选2014中国好书,27.00,2014-05,北京十月文艺出版社,乡土,https://list.jd.com/1713-3258-3313.html
 沈从文 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t4006/194/886057777/429627/47a9e15c/586082e5Nb30b9000.jpg,https://item.jd.com/12092576.html,边城 新与旧（新文学丛刊 初版重排 布面精装 插图本）,23.80,2017-01,北京燕山出版社,乡土,https://list.jd.com/1713-3258-3313.html
 曹雪芹 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/15732/d360900f-8aca-4efa-b009-a4cb2ec01357.jpg,https://item.jd.com/10918505.html,无障碍阅读四大名著：红楼梦（大字本 套装共2册）,47.30,2012-01,长春出版社,四大名著,https://list.jd.com/1713-3258-3300.html
,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t2350/52/1563444873/287420/48b2442a/56c67ec9N1928c760.jpg,https://item.jd.com/10128614251.html,四大名著原著无删减全套 锁线精装三国演义红楼梦水浒传西游记中国古典文学小说2017,66.00,2014-12, 四川大学出版社,四大名著,https://list.jd.com/1713-3258-3300.html
 施耐庵 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t2917/143/2283954651/86970/97fe99e4/57a822b1Nbcfd8d4b.jpg,https://item.jd.com/11984098.html,水浒传（套装上下册 金圣叹精评本 无障碍阅读）,49.50,2016-05,北京联合出版公司,四大名著,https://list.jd.com/1713-3258-3300.html
,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t5689/307/5071464792/272868/d09c00f2/595a0997N68386820.jpg,https://item.jd.com/13620822360.html,四大名著全套原著版 精装无障碍阅读青少年成人学生三国演义红楼梦水浒传西游记中国古典文学小说,127.20,2014-12,郑州大学出版社,四大名著,https://list.jd.com/1713-3258-3300.html
,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t1780/305/1644584639/203429/f3219ee5/55fd2005N207892e8.jpg,https://item.jd.com/1535037116.html,四大名著青少版 全套4册精装 中小学生课外书无障碍阅读 白话文西游记红楼梦三国演义水浒传,96.00,2014-12,福建少年儿童出版社,四大名著,https://list.jd.com/1713-3258-3300.html
 蒲松龄 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/g12/M00/06/11/rBEQYFGUUTYIAAAAAAoHOZHD7HoAABRvwB3A4wACgdR875.jpg,https://item.jd.com/11228588.html,中国古典文学名著：聊斋志异（套装上中下册）,44.90,2013-01,北方文艺出版社,中国古典小说,https://list.jd.com/1713-3258-3299.html
 曹雪芹 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/17085/b95c9eb8-c3e6-4b0f-83e5-87f4b6e687a8.jpg,https://item.jd.com/10001162.html,清·孙温绘全本：红楼梦（套装共2册）,198.00,2010-01,现代教育出版社,四大名著,https://list.jd.com/1713-3258-3300.html
,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t3109/230/5361005779/286417/f49f6649/586b7210N86ff3cc9.jpg,https://item.jd.com/11218018800.html,连环画四大名著 三国演义西游记水浒传红楼梦全套小人书大图大字版（48册套装）,872.00,2014-12,南海出版公司,四大名著,https://list.jd.com/1713-3258-3300.html
 刘義慶 ,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/13559/7e6261dc-9cd1-46d6-bf8b-a6a1707da278.jpg,https://item.jd.com/10616304.html,世说新语校笺（套装上下册）,45.80,2011-03,中华书局,中国古典小说,https://list.jd.com/1713-3258-3299.html
 程毅中 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t3961/48/1408784366/1052060/db8ec0e5/5874960bN9c8eb870.jpg,https://item.jd.com/12107386.html,宋元小说家话本集（套装上下册）,76.70,2017-01,人民文学出版社,中国古典小说,https://list.jd.com/1713-3258-3299.html
 干宝 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/g12/M00/07/06/rBEQYVGV-jsIAAAAAArCG_mvDscAABaNgDsUCoACsIz635.jpg,https://item.jd.com/11229468.html,搜神记（精装插图本）,28.20,2013-05,中国画报出版社,中国古典小说,https://list.jd.com/1713-3258-3299.html
 冯梦龙 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t457/152/263479810/238348/f6789aad/54599c34Nf459304f.jpg,https://item.jd.com/11565893.html,三言·醒世恒言,39.80,2014-10,中华书局,中国古典小说,https://list.jd.com/1713-3258-3299.html
 蔡东藩 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/g14/M0A/09/06/rBEhV1K5LP8IAAAAAAflAtAU8EEAAHSgwBfoeYAB-Ua538.jpg,https://item.jd.com/11377858.html,中国历朝通俗演义（套装共6册）,180.00,2014-02,北京理工大学出版社,中国古典小说,https://list.jd.com/1713-3258-3299.html
 冯梦龙 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t529/167/258399059/218470/6f8308f6/5459c142Nf2b19025.jpg,https://item.jd.com/11565888.html,中华经典小说注释系列：三言·警世通言,33.80,2014-10,中华书局,中国古典小说,https://list.jd.com/1713-3258-3299.html
 东野圭吾 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t1630/186/709833455/944193/14e9faa9/55a5bf46N358555e1.jpg,https://item.jd.com/11732611.html,东野圭吾:侦探俱乐部(2015版),20.90,2015-08,南海出版公司,侦探/悬疑/推理,https://list.jd.com/1713-3258-3304.html
 埃勒里•奎因 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t3067/318/8260360114/177725/b8b0ef17/58c10679Ne7c89e2d.jpg,https://item.jd.com/12051703.html,希腊棺材之谜（精装纪念版）,33.90,2017-03,新星出版社,侦探/悬疑/推理,https://list.jd.com/1713-3258-3304.html
 刘义庆 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t3265/78/5300050170/207221/ca017463/586b3145N3c709a16.jpg,https://item.jd.com/11088477.html,国学新读大讲堂：世说新语全书,19.90,2012-09,中国画报出版社,中国古典小说,https://list.jd.com/1713-3258-3299.html
 东野圭吾 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t1219/281/1101877458/1069641/873af542/5577a5f5N1a3c6f85.jpg,https://item.jd.com/11701682.html,虚无的十字架,27.40,2015-07,湖南文艺出版社,侦探/悬疑/推理,https://list.jd.com/1713-3258-3304.html
 东野圭吾 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t3148/54/7876047856/310058/ac4eee/58bcd1d9N651cb4eb.jpg,https://item.jd.com/12136782.html,风雪追击,27.50,2017-03,"中国出版集团,现代出版社",侦探/悬疑/推理,https://list.jd.com/1713-3258-3304.html
 东野圭吾 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t2074/177/2093536927/671981/2a5296cc/5695b0d0N24b0246b.jpg,https://item.jd.com/11846850.html,东野圭吾:红手指(2016版),25.80,2016-02,南海出版公司,侦探/悬疑/推理,https://list.jd.com/1713-3258-3304.html
 青衫落拓 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t10273/213/1670162653/250571/13706039/59e48dd8N8eefb6c2.jpg,https://item.jd.com/12206993.html,在时间的荒野上—青衫落拓,24.80,2017-10,长江文艺出版社,都市,https://list.jd.com/1713-3258-3312.html
 常书欣 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t3130/161/3261135156/252067/b03ec984/57ee2a9eNa8cce794.jpg,https://item.jd.com/11977373.html,仇敌1,25.40,2016-10,中国文联出版社,都市,https://list.jd.com/1713-3258-3312.html
 东野圭吾 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t5842/357/1121787585/187595/3d1a122a/5923f5aeN09271bc1.jpg,https://item.jd.com/12203298.html,现代推理馆东野圭吾系列（套装3册）,76.50,2017-05,"中国出版集团,现代出版社",侦探/悬疑/推理,https://list.jd.com/1713-3258-3304.html
 劳伦·魏丝伯格 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t1018/76/36769505/561433/15ea3ba9/54f02d96N6e4238bb.jpg,https://item.jd.com/11624765.html,穿PRADA的女魔头II 魔头归来,28.80,2015-03,中信出版社,都市,https://list.jd.com/1713-3258-3312.html
 常书欣 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t3160/261/3266157239/249989/846f1de8/57ee2b55N59a8d024.jpg,https://item.jd.com/11977375.html,仇敌2,25.40,2016-10,中国文联出版社,都市,https://list.jd.com/1713-3258-3312.html
 冶文彪 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t6802/231/803107198/621280/6630a0b6/5979a868Nda4468c2.jpg,https://item.jd.com/12144301.html,清明上河图密码：隐藏在千古名画中的阴谋与杀局（1-4）（京东套装共4册）,164.90,2015-01,北京联合出版公司,侦探/悬疑/推理,https://list.jd.com/1713-3258-3304.html
 劳伦·魏丝伯格 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t2467/2/768834883/594535/80ae029f/5628aa49N2ecd9435.jpg,https://item.jd.com/11784400.html,穿PRADA的女魔头（纪念版）,29.30,2015-10,中信出版社,都市,https://list.jd.com/1713-3258-3312.html
 超级大坦克科比 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t4087/17/888125125/451632/7c77edab/5860ce51N7fe7239f.jpg,https://item.jd.com/12092002.html,天空的城（原名：我的26岁女房客）,28.50,2016-12,广东人民出版社,都市,https://list.jd.com/1713-3258-3312.html
 超级大坦克科比 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t3943/185/884725891/480600/d9853be2/5860cee5Nd46512aa.jpg,https://item.jd.com/12091980.html,天空的城2（原名：我的26岁女房客）,28.50,2016-12,广东人民出版社,都市,https://list.jd.com/1713-3258-3312.html
 沈从文 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t3721/110/1741664058/209088/b1b7b822/5834091aN9565a0c4.jpg,https://item.jd.com/11297867.html,边城（纪念典藏版）,21.90,2013-09,武汉出版社,中国近现代小说,https://list.jd.com/1713-3258-3298.html
 刘亮程 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/g13/M07/0C/17/rBEhUlI-oxIIAAAAAAsENrTLRMIAADYJQJxBNUACwRO405.jpg,https://item.jd.com/11316468.html,虚土,27.20,2013-10,浙江文艺出版社,乡土,https://list.jd.com/1713-3258-3313.html
 亦夫 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/18089/3e053320-b90f-4981-adee-2b6c28dbcb4a.jpg,https://item.jd.com/10371941.html,土街,19.50,2010-11,新星出版社,乡土,https://list.jd.com/1713-3258-3313.html
 小桥老树 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t3373/297/2262004600/304638/602be63a/5847d20aN6ed7646b.jpg,https://item.jd.com/12013075.html,巴州往事2：预备干部,28.90,2017-01,北京联合出版公司,乡土,https://list.jd.com/1713-3258-3313.html
 王跃文 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t337/38/292275542/88780/df84aed2/5409181fN63b5cdef.jpg,https://item.jd.com/11063975.html,漫水（典藏版）,17.30,2012-06,湖南文艺出版社,乡土,https://list.jd.com/1713-3258-3313.html
 曹雪芹 ,小说,https://channel.jd.com/1713-3258.html,https://img13.360buyimg.com/n7/jfs/t622/56/1039953086/147159/6afd5bbc/54a3a0d3Na9727757.jpg,https://item.jd.com/11597213.html,中华经典小说注释系列：红楼梦（套装上中下册）,73.50,2014-11,中华书局,四大名著,https://list.jd.com/1713-3258-3300.html
,小说,https://channel.jd.com/1713-3258.html,https://img14.360buyimg.com/n7/jfs/t4177/233/652118336/218276/f3810a7b/58b7d25aNbef46f4a.jpg,https://item.jd.com/11479943164.html,四大名著全套儿童小学生注音版红楼梦西游记三国演义水浒传三四五六年级8-12岁青少年课外读物,63.00,2014-01,黑龙江美术出版社,四大名著,https://list.jd.com/1713-3258-3300.html
 许仲琳 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/14759/f2e8ef2a-9077-400b-bfdb-d324051541f3.jpg,https://item.jd.com/10008607.html,华夏英雄传系列：封神演义,29.20,1973-12,人民文学出版社,中国古典小说,https://list.jd.com/1713-3258-3299.html
 郭小亭 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/13173/324d6fde-5518-4a58-9e70-6d9f8d799ea2.jpg,https://item.jd.com/10110132.html,济公全传,34.90,2008-09,凤凰出版社（原江苏古籍出版社）,中国古典小说,https://list.jd.com/1713-3258-3299.html
 曹雪芹 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/g13/M06/09/1F/rBEhU1NgUAQIAAAAAAO9v5lUdCkAAMqJQOJqkUAA73X678.jpg,https://item.jd.com/11447010.html,红楼梦（套装上下册）,72.60,2009-06,中华书局,四大名著,https://list.jd.com/1713-3258-3300.html
,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t3103/245/698808735/43289/f4d28f38/57bd6a68N43f53546.jpg,https://item.jd.com/10601601732.html,四大名著全套原著版 青少年儿童版11-14岁未删减版8本 西游记 水浒传 三国演义 红楼梦,282.00,2014-12,中国出版集团研究出版社,四大名著,https://list.jd.com/1713-3258-3300.html
 曹雪芹 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/jfs/t5959/193/1732251668/114813/54c28b3/593507d0N49089441.jpg,https://item.jd.com/12140339717.html,四大名著原著全套4册：西游记+三国演义+水浒传+红楼梦 中国古典文学名著,64.00,2017-05,青岛出版社,四大名著,https://list.jd.com/1713-3258-3300.html
 曹雪芹 ,小说,https://channel.jd.com/1713-3258.html,https://img10.360buyimg.com/n7/jfs/t1210/63/721353404/256790/784e4461/5541e69bNdca0817b.jpg,https://item.jd.com/11199060.html,脂砚斋评石头记（全四册）,64.80,2013-01,线装书局,中国古典小说,https://list.jd.com/1713-3258-3299.html
 东野圭吾 ,小说,https://channel.jd.com/1713-3258.html,https://img12.360buyimg.com/n7/g14/M04/0F/10/rBEhVVIutE8IAAAAAARMGE4J7eYAADB1QO0lmIABEww266.jpg,https://item.jd.com/11318932.html,放学后（2013年版）,19.30,2013-09,南海出版公司,侦探/悬疑/推理,https://list.jd.com/1713-3258-3304.html
 李佩甫 ,小说,https://channel.jd.com/1713-3258.html,https://img11.360buyimg.com/n7/jfs/t2224/275/1045848124/382361/9bf9e244/564185a0Nc06c1544.jpg,https://item.jd.com/11801686.html,羊的门（典藏版）,42.20,2015-11,华夏出版社,乡土,https://list.jd.com/1713-3258-3313.html
